date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:56:29	13665/13665	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:30%20GMT	https://www.invertexto.com/feriados-2028	C:/Meus%20Sites/invertexto/www.invertexto.com/feriados-2028.html	(from https://www.invertexto.com/feriados)
00:56:30	1176/1176	---M-Z	200	added ('OK')	text/css	etag:%22498-633f40a9fe821-gzip%22	https://www.invertexto.com/css/hora-certa.css	C:/Meus%20Sites/invertexto/www.invertexto.com/css/hora-certa.css	(from https://www.invertexto.com/hora-certa)
00:56:30	6690/6690	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:31%20GMT	https://www.invertexto.com/hora-certa/brasilia	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/brasilia.html	(from https://www.invertexto.com/hora-certa)
00:56:30	6650/6650	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:31%20GMT	https://www.invertexto.com/hora-certa/manaus	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/manaus.html	(from https://www.invertexto.com/hora-certa)
00:56:30	6778/6778	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:31%20GMT	https://www.invertexto.com/hora-certa/fernando-de-noronha	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/fernando-de-noronha.html	(from https://www.invertexto.com/hora-certa)
00:56:30	6688/6688	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:31%20GMT	https://www.invertexto.com/hora-certa/sao-paulo	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/sao-paulo.html	(from https://www.invertexto.com/hora-certa)
00:56:31	6647/6647	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:32%20GMT	https://www.invertexto.com/hora-certa/recife	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/recife.html	(from https://www.invertexto.com/hora-certa)
00:56:31	6680/6680	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:32%20GMT	https://www.invertexto.com/hora-certa/fortaleza	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/fortaleza.html	(from https://www.invertexto.com/hora-certa)
00:56:31	6670/6670	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:32%20GMT	https://www.invertexto.com/hora-certa/salvador	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/salvador.html	(from https://www.invertexto.com/hora-certa)
00:56:31	6661/6661	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:32%20GMT	https://www.invertexto.com/hora-certa/cuiaba	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/cuiaba.html	(from https://www.invertexto.com/hora-certa)
00:56:32	6730/6730	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:33%20GMT	https://www.invertexto.com/hora-certa/rio-de-janeiro	C:/Meus%20Sites/invertexto/www.invertexto.com/hora-certa/rio-de-janeiro.html	(from https://www.invertexto.com/hora-certa)
00:56:32	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-633f40aa1dc22-gzip%22	https://www.invertexto.com/js/moment.min.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/moment.min.js	(from https://www.invertexto.com/hora-certa)
00:56:32	42195/42195	---M-Z	200	added ('OK')	application/javascript	etag:%22a4d3-633f40aa1dc22-gzip%22	https://www.invertexto.com/js/moment-timezone-with-data-10-year-range.min.js?id=20231106	C:/Meus%20Sites/invertexto/www.invertexto.com/js/moment-timezone-with-data-10-year-range.min34aa.js	(from https://www.invertexto.com/hora-certa)
00:56:32	5996/5996	---M-Z	200	added ('OK')	application/javascript	etag:%22176c-633f40aa1ad42-gzip%22	https://www.invertexto.com/js/hora-certa.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/hora-certa.js	(from https://www.invertexto.com/hora-certa)
00:56:33	11084/11084	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:34%20GMT	https://www.invertexto.com/c/2027	C:/Meus%20Sites/invertexto/www.invertexto.com/c/2027.html	(from https://www.invertexto.com/contagem-regressiva)
00:56:33	11084/11084	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:34%20GMT	https://www.invertexto.com/c/2028	C:/Meus%20Sites/invertexto/www.invertexto.com/c/2028.html	(from https://www.invertexto.com/contagem-regressiva)
00:56:33	11094/11094	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:34%20GMT	https://www.invertexto.com/c/natal	C:/Meus%20Sites/invertexto/www.invertexto.com/c/natal.html	(from https://www.invertexto.com/contagem-regressiva)
00:56:34	1248/1248	---M-Z	200	added ('OK')	application/javascript	etag:%224e0-633f40aa1fb62-gzip%22	https://www.invertexto.com/js/stopwatch.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/stopwatch.js	(from https://www.invertexto.com/cronometro)
00:56:34	10029/10029	---M-Z	200	added ('OK')	application/javascript	etag:%22272d-633f40aa1fb62-gzip%22	https://www.invertexto.com/js/pomodoro.min.js?id=20240304	C:/Meus%20Sites/invertexto/www.invertexto.com/js/pomodoro.min5ab3.js	(from https://www.invertexto.com/pomodoro-timer)
00:56:34	10050/10050	---M--	200	added ('OK')	image/jpeg	etag:%222742-633f40aa120a2%22	https://www.invertexto.com/img/south-moon/3.jpg	C:/Meus%20Sites/invertexto/www.invertexto.com/img/south-moon/3.jpg	(from https://www.invertexto.com/fase-lua-hoje)
00:56:35	57512/57512	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:36%20GMT	https://www.invertexto.com/calendario-lunar-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:35	57700/57700	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:36%20GMT	https://www.invertexto.com/calendario-lunar-2024	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2024.html	(from https://www.invertexto.com/calendario-lunar)
00:56:35	57786/57786	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:36%20GMT	https://www.invertexto.com/calendario-lunar-2025	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2025.html	(from https://www.invertexto.com/calendario-lunar)
00:56:36	57729/57729	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:36%20GMT	https://www.invertexto.com/calendario-lunar-2027	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2027.html	(from https://www.invertexto.com/calendario-lunar)
00:56:36	58096/58096	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:37%20GMT	https://www.invertexto.com/calendario-lunar-2028	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-2028.html	(from https://www.invertexto.com/calendario-lunar)
00:56:36	12519/12519	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:37%20GMT	https://www.invertexto.com/calendario-lunar-janeiro-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-janeiro-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:36	12110/12110	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:37%20GMT	https://www.invertexto.com/calendario-lunar-fevereiro-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-fevereiro-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:37	12507/12507	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:37%20GMT	https://www.invertexto.com/calendario-lunar-marco-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-marco-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:37	12410/12410	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:38%20GMT	https://www.invertexto.com/calendario-lunar-abril-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-abril-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:37	12708/12708	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:38%20GMT	https://www.invertexto.com/calendario-lunar-maio-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-maio-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:37	12410/12410	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:38%20GMT	https://www.invertexto.com/calendario-lunar-junho-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-junho-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:38	12503/12503	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:38%20GMT	https://www.invertexto.com/calendario-lunar-julho-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-julho-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:38	12677/12677	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:39%20GMT	https://www.invertexto.com/calendario-lunar-agosto-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-agosto-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:38	12442/12442	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:39%20GMT	https://www.invertexto.com/calendario-lunar-setembro-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-setembro-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:38	12518/12518	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:39%20GMT	https://www.invertexto.com/calendario-lunar-outubro-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-outubro-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:38	12443/12443	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:39%20GMT	https://www.invertexto.com/calendario-lunar-novembro-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-novembro-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:39	12582/12582	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:40%20GMT	https://www.invertexto.com/calendario-lunar-dezembro-2026	C:/Meus%20Sites/invertexto/www.invertexto.com/calendario-lunar-dezembro-2026.html	(from https://www.invertexto.com/calendario-lunar)
00:56:39	908/908	---M--	200	added ('OK')	image/svg+xml	etag:%2238c-633f40aa120a2%22	https://www.invertexto.com/img/seasons/winter.svg	C:/Meus%20Sites/invertexto/www.invertexto.com/img/seasons/winter.svg	(from https://www.invertexto.com/estacao-ano-hoje)
00:56:39	1057/1057	---M--	200	added ('OK')	image/svg+xml	etag:%22421-633f40aa120a2%22	https://www.invertexto.com/img/seasons/spring.svg	C:/Meus%20Sites/invertexto/www.invertexto.com/img/seasons/spring.svg	(from https://www.invertexto.com/estacao-ano-hoje)
00:56:39	577/577	---M--	200	added ('OK')	image/svg+xml	etag:%22241-633f40aa120a2%22	https://www.invertexto.com/img/seasons/summer.svg	C:/Meus%20Sites/invertexto/www.invertexto.com/img/seasons/summer.svg	(from https://www.invertexto.com/estacao-ano-hoje)
00:56:40	1498/1498	---M--	200	added ('OK')	image/svg+xml	etag:%225da-633f40aa120a2%22	https://www.invertexto.com/img/seasons/autumn.svg	C:/Meus%20Sites/invertexto/www.invertexto.com/img/seasons/autumn.svg	(from https://www.invertexto.com/estacao-ano-hoje)
00:56:40	2134/2134	---M-Z	200	added ('OK')	application/javascript	etag:%22856-633f40aa1bce2-gzip%22	https://www.invertexto.com/js/jquery.baseconverter.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/jquery.baseconverter.js	(from https://www.invertexto.com/conversao-base-numerica)
00:56:41	3652/3652	---M-Z	200	added ('OK')	application/javascript	etag:%22e44-633f40aa1cc82-gzip%22	https://www.invertexto.com/js/medidas.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/medidas.js	(from https://www.invertexto.com/conversor-de-medidas)
00:56:41	6239/6239	---M-Z	200	added ('OK')	application/javascript	etag:%22185f-633f40aa1cc82-gzip%22	https://www.invertexto.com/js/jquery.number.min.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/jquery.number.min.js	(from https://www.invertexto.com/numeros-por-extenso)
00:56:42	6465/6465	---M-Z	200	added ('OK')	application/javascript	etag:%221941-641c3e740d86b-gzip%22	https://www.invertexto.com/js/calculadora-de-fracao.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/calculadora-de-fracao.js	(from https://www.invertexto.com/calculadora-de-fracao)
00:56:42	4390/4390	---M-Z	200	added ('OK')	text/css	etag:%221126-633f40a9fe821-gzip%22	https://www.invertexto.com/css/dd.css	C:/Meus%20Sites/invertexto/www.invertexto.com/css/dd.css	(from https://www.invertexto.com/conversor-de-moedas)
00:56:42	10296/10296	---M-Z	200	added ('OK')	text/css	etag:%222838-633f40a9fe821-gzip%22	https://www.invertexto.com/css/flags.css	C:/Meus%20Sites/invertexto/www.invertexto.com/css/flags.css	(from https://www.invertexto.com/conversor-de-moedas)
00:56:42	1616/1616	---M--	200	added ('OK')	image/png	etag:%22650-633f40aa0d282%22	https://www.invertexto.com/img/conversao.png	C:/Meus%20Sites/invertexto/www.invertexto.com/img/conversao.png	(from https://www.invertexto.com/conversor-de-moedas)
00:56:43	20983/20983	---M--	200	added ('OK')	image/gif	etag:%2251f7-633f40aa0b342%22	https://www.invertexto.com/img/big-loading.gif	C:/Meus%20Sites/invertexto/www.invertexto.com/img/big-loading.gif	(from https://www.invertexto.com/conversor-de-moedas)
00:56:43	29759/29759	---M-Z	200	added ('OK')	application/javascript	etag:%22743f-633f40aa19da2-gzip%22	https://www.invertexto.com/js/dd.min.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/dd.min.js	(from https://www.invertexto.com/conversor-de-moedas)
00:56:44	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:44%20GMT	https://www.invertexto.com/valor-salario-minimo/2026	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2026.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:44	11495/11495	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:45%20GMT	https://www.invertexto.com/valor-salario-minimo/2025	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2025.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:44	11495/11495	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:45%20GMT	https://www.invertexto.com/valor-salario-minimo/2024	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2024.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:44	11495/11495	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:45%20GMT	https://www.invertexto.com/valor-salario-minimo/2023	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2023.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:45	11495/11495	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:45%20GMT	https://www.invertexto.com/valor-salario-minimo/2022	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2022.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:45	11495/11495	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:46%20GMT	https://www.invertexto.com/valor-salario-minimo/2021	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2021.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:45	11495/11495	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:46%20GMT	https://www.invertexto.com/valor-salario-minimo/2020	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2020.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:45	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:46%20GMT	https://www.invertexto.com/valor-salario-minimo/2019	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2019.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:46	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:46%20GMT	https://www.invertexto.com/valor-salario-minimo/2018	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2018.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:46	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:47%20GMT	https://www.invertexto.com/valor-salario-minimo/2017	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2017.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:46	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:47%20GMT	https://www.invertexto.com/valor-salario-minimo/2016	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2016.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:46	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:47%20GMT	https://www.invertexto.com/valor-salario-minimo/2015	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2015.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:46	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:47%20GMT	https://www.invertexto.com/valor-salario-minimo/2014	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2014.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:47	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:48%20GMT	https://www.invertexto.com/valor-salario-minimo/2013	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2013.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:47	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:48%20GMT	https://www.invertexto.com/valor-salario-minimo/2012	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2012.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:47	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:48%20GMT	https://www.invertexto.com/valor-salario-minimo/2011	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2011.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:47	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:48%20GMT	https://www.invertexto.com/valor-salario-minimo/2010	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2010.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:48	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:48%20GMT	https://www.invertexto.com/valor-salario-minimo/2009	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2009.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:48	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:49%20GMT	https://www.invertexto.com/valor-salario-minimo/2008	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2008.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:48	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:49%20GMT	https://www.invertexto.com/valor-salario-minimo/2007	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2007.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:48	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:49%20GMT	https://www.invertexto.com/valor-salario-minimo/2006	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2006.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:49	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:49%20GMT	https://www.invertexto.com/valor-salario-minimo/2005	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2005.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:49	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:50%20GMT	https://www.invertexto.com/valor-salario-minimo/2004	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2004.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:49	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:50%20GMT	https://www.invertexto.com/valor-salario-minimo/2003	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2003.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:49	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:50%20GMT	https://www.invertexto.com/valor-salario-minimo/2002	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2002.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:49	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:50%20GMT	https://www.invertexto.com/valor-salario-minimo/2001	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2001.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:50	11493/11493	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202026%2003:56:51%20GMT	https://www.invertexto.com/valor-salario-minimo/2000	C:/Meus%20Sites/invertexto/www.invertexto.com/valor-salario-minimo/2000.html	(from https://www.invertexto.com/valor-salario-minimo)
00:56:51	65/65	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2003:56:51%20GMT	https://www.invertexto.com/ajax/generate-uuid.php	C:/Meus%20Sites/invertexto/www.invertexto.com/ajax/generate-uuid.json	(from https://www.invertexto.com/gerador-de-uuid)
00:56:51	58912/58912	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Dec%202023%2013:33:40%20GMT	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.30.1/moment.min.js	C:/Meus%20Sites/invertexto/cdnjs.cloudflare.com/ajax/libs/moment.js/2.30.1/moment.min.js	(from https://www.invertexto.com/conversor-timestamp)
00:56:52	1375/1375	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Dec%202023%2013:33:40%20GMT	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.30.1/locale/pt-br.min.js	C:/Meus%20Sites/invertexto/cdnjs.cloudflare.com/ajax/libs/moment.js/2.30.1/locale/pt-br.min.js	(from https://www.invertexto.com/conversor-timestamp)
00:56:52	42/42	---MC-	405	error ('Method%20Not%20Allowed')	application/json	date:Wed,%2029%20Jul%202026%2003:56:53%20GMT	https://www.invertexto.com/dns-lookup-api.php	C:/Meus%20Sites/invertexto/www.invertexto.com/dns-lookup-api.php	(from https://www.invertexto.com/dns-lookup)
00:56:53	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2029%20Jul%202026%2003:56:54%20GMT	http://www.instagram.com/embed.js	C:/Meus%20Sites/invertexto/www.instagram.com/embed.10c.delayed	(from https://www.invertexto.com/quem-deixou-de-me-seguir)
00:56:53	110883/110883	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d36eb38beba2d295da1448c40d3148d7%22	https://www.instagram.com/embed.js	C:/Meus%20Sites/invertexto/www.instagram.com/embed.js	(from https://www.invertexto.com/quem-deixou-de-me-seguir)
00:56:54	8248/8248	---M--	200	added ('OK')	image/png	etag:%227382d597ff2b7e4bc511d9a1a69a8f86%22	https://cdn.invertexto.com/img/face-counter.png	C:/Meus%20Sites/invertexto/cdn.invertexto.com/img/face-counter.png	(from https://www.invertexto.com/contador-inscritos)
00:56:54	17/17	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Jul%202026%2003:56:55%20GMT	https://www.invertexto.com/instagram/counter.php?id=	C:/Meus%20Sites/invertexto/www.invertexto.com/instagram/counter5445.json	(from https://www.invertexto.com/contador-inscritos)
00:56:54	5604/5604	---M-Z	200	added ('OK')	application/javascript	etag:%2215e4-633f40aa18e02-gzip%22	https://www.invertexto.com/js/countup.umd.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/countup.umd.js	(from https://www.invertexto.com/contador-inscritos)
00:56:55	19157/19157	---M-Z	200	added ('OK')	text/css	etag:%224ad5-633f40aa06522-gzip%22	https://www.invertexto.com/css/intlTelInput.min.css	C:/Meus%20Sites/invertexto/www.invertexto.com/css/intlTelInput.min.css	(from https://www.invertexto.com/gerador-link-whatsapp)
00:56:55	70857/70857	---M--	200	added ('OK')	image/png	etag:%22114c9-633f40aa0f1c2%22	https://www.invertexto.com/img/iti/flags.png	C:/Meus%20Sites/invertexto/www.invertexto.com/img/iti/flags.png	(from https://www.invertexto.com/gerador-link-whatsapp)
00:56:55	174369/174369	---M--	200	added ('OK')	image/png	etag:%222a921-633f40aa0f1c2%22	https://www.invertexto.com/img/iti/flags@2x.png	C:/Meus%20Sites/invertexto/www.invertexto.com/img/iti/flags@2x.png	(from https://www.invertexto.com/gerador-link-whatsapp)
00:56:56	29098/29098	---M-Z	200	added ('OK')	application/javascript	etag:%2271aa-633f40aa1bce2-gzip%22	https://www.invertexto.com/js/intlTelInput.min.js	C:/Meus%20Sites/invertexto/www.invertexto.com/js/intlTelInput.min.js	(from https://www.invertexto.com/gerador-link-whatsapp)
00:56:56	4772/4772	---MCZ	200	added ('OK')	text/css	etag:W/%2212a4-etJI4qbJFkn+yDAtcoQjPQg2YjU%22	https://cdn.jsdelivr.net/npm/dropzone@6.0.0-beta.2/dist/dropzone.css	C:/Meus%20Sites/invertexto/cdn.jsdelivr.net/npm/dropzone@6.0.0-beta.2/dist/dropzone.css	(from https://www.invertexto.com/converter-imagem-em-texto)
00:56:56	62961/62961	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f5f1-EcFWHAINY2g0NtJXr88c7eGAveU%22	https://cdn.jsdelivr.net/npm/tesseract.js@7/dist/tesseract.min.js	C:/Meus%20Sites/invertexto/cdn.jsdelivr.net/npm/tesseract.js@7/dist/tesseract.min.js	(from https://www.invertexto.com/converter-imagem-em-texto)
00:56:57	46446/46446	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b56e-7GIb3DiFrG7sawbTth4D2S5DEw4%22	https://cdn.jsdelivr.net/npm/dropzone@6.0.0-beta.2/dist/dropzone-min.js	C:/Meus%20Sites/invertexto/cdn.jsdelivr.net/npm/dropzone@6.0.0-beta.2/dist/dropzone-min.js	(from https://www.invertexto.com/converter-imagem-em-texto)
00:56:57	2139/2139	---M--	200	added ('OK')	image/png	etag:%2285b-633f40aa11102%22	https://www.invertexto.com/img/pdf.png	C:/Meus%20Sites/invertexto/www.invertexto.com/img/pdf.png	(from https://www.invertexto.com/comprimir-pdf)
